"trialId","answer","correctAnswer","pid"
"q31","December 2014","December 2014","p78"
"q32","$4.6 - $6.0","$4.6 - $6.0","p78"
"q33","Falling","Falling","p78"
"q34","8000","4200","p78"
"q35","1 to 4","1 to 1","p78"
"q36","2012","2012","p78"
"q37","Rising","Rising","p78"
"q38","True","False","p78"
"q39","True","False","p78"
"q40","530km","530km","p78"
"q41","New York City","New York City","p78"
"q42","180 - 560 km","180 - 560 km","p78"
"q43","New York City","New York City","p78"
"q44","False","False","p78"
"q45","False","False","p78"
"q46","True","False","p78"
"q47","3.4 - 4.6%","3.4 - 4.6%","p78"
"q48","New Mexico (NM)","New Mexico (NM)","p78"
"q49","True","True","p78"
"q50","Google","Google","p78"
"q51","False","False","p78"
"q52","False","False","p78"
"q0","$50.24","$50.24","p9"
"q1","December","December","p9"
"q2","$37.04 - $60.95","$37.04 - $60.95","p9"
"q3","Falling","Falling","p9"
"q4","$15","$15","p9"
"q5","15 Mbps","15 Mbps","p9"
"q6","South Korea","South Korea","p9"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p9"
"q8"," 6 Countries","7 Countries","p9"
"q9","$35.4","$12","p9"
"q10","4 to 10","4 to 10","p9"
"q11","Las Vegas","Washington D.C.","p9"
"q12","False","True","p9"
"q13","False","False","p9"
"q14","38%","38%","p9"
"q15","College Graduate","College Graduate","p9"
"q16","True","False","p9"
"q17","25%","25%","p9"
"q18","Lenovo","Lenovo","p9"
"q19","True","True","p9"
"q20","153","153","p9"
"q21","4.4-4.6","4.4-4.6","p9"
"q22","True","True","p9"
"q23","70.5kg","70.5kg","p9"
"q24","197.1cm","197.1cm","p9"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p9"
"q26","175.3cm","175.3cm","p9"
"q27","True","True","p9"
"q28","False","False","p9"
"q29","False","False","p9"
"q30","$5.1","$5.1","p9"
"q31","December 2014","December 2014","p9"
"q32","$4.6 - $6.0","$4.6 - $6.0","p9"
"q33","Falling","Falling","p9"
"q34","4200","4200","p9"
"q35","1 to 2","1 to 1","p9"
"q36","2012","2012","p9"
"q37","Rising","Rising","p9"
"q38","True","False","p9"
"q39","True","False","p9"
"q40","560km","530km","p9"
"q41","New York City","New York City","p9"
"q42","180 - 560 km","180 - 560 km","p9"
"q43","Beijing","New York City","p9"
"q44","False","False","p9"
"q45","True","False","p9"
"q46","False","False","p9"
"q47","3.4 - 4.6%","3.4 - 4.6%","p9"
"q48","New Mexico (NM)","New Mexico (NM)","p9"
"q49","True","True","p9"
"q50","Google","Google","p9"
"q51","False","False","p9"
"q52","False","False","p9"
"q0","$50.24","$50.24","p15"
"q1","December","December","p15"
"q2","$37.04 - $60.95","$37.04 - $60.95","p15"
"q3","Falling","Falling","p15"
"q4","$15","$15","p15"
"q5","15 Mbps","15 Mbps","p15"
"q6","South Korea","South Korea","p15"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p15"
"q8"," 6 Countries","7 Countries","p15"
"q9","$35.4","$12","p15"
"q10","6 to 10","4 to 10","p15"
"q11","Las Vegas","Washington D.C.","p15"
"q12","False","True","p15"
"q13","False","False","p15"
"q14","38%","38%","p15"
"q15","College Graduate","College Graduate","p15"
"q16","False","False","p15"
"q17","25%","25%","p15"
"q18","Lenovo","Lenovo","p15"
"q19","True","True","p15"
"q20","153","153","p15"
"q21","4.4-4.6","4.4-4.6","p15"
"q22","True","True","p15"
"q23","70.5kg","70.5kg","p15"
"q24","197.1cm","197.1cm","p15"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p15"
"q26","175.3cm","175.3cm","p15"
"q27","True","True","p15"
"q28","False","False","p15"
"q29","True","False","p15"
"q30","$5.1","$5.1","p15"
"q31","June 2014","December 2014","p15"
"q32","$4.6 - $6.0","$4.6 - $6.0","p15"
"q33","Falling","Falling","p15"
"q34","8000","4200","p15"
"q35","1 to 4","1 to 1","p15"
"q36","2012","2012","p15"
"q37","Rising","Rising","p15"
"q38","True","False","p15"
"q39","True","False","p15"
"q40","560km","530km","p15"
"q41","Beijing","New York City","p15"
"q42","150 - 600 km","180 - 560 km","p15"
"q43","New York City","New York City","p15"
"q44","False","False","p15"
"q45","True","False","p15"
"q46","False","False","p15"
"q47","2.3 - 3.4%","3.4 - 4.6%","p15"
"q48","New Mexico (NM)","New Mexico (NM)","p15"
"q49","True","True","p15"
"q50","Google","Google","p15"
"q51","False","False","p15"
"q52","False","False","p15"
"q0","$50.24","$50.24","p13"
"q1","December","December","p13"
"q2","$37.04 - $60.95","$37.04 - $60.95","p13"
"q3","Falling","Falling","p13"
"q4","$15","$15","p13"
"q5","15 Mbps","15 Mbps","p13"
"q6","South Korea","South Korea","p13"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p13"
"q8"," 6 Countries","7 Countries","p13"
"q9","$12","$12","p13"
"q10","4 to 10","4 to 10","p13"
"q11","Washington D.C.","Washington D.C.","p13"
"q12","True","True","p13"
"q13","False","False","p13"
"q14","38%","38%","p13"
"q15","College Graduate","College Graduate","p13"
"q16","False","False","p13"
"q17","25%","25%","p13"
"q18","Lenovo","Lenovo","p13"
"q19","True","True","p13"
"q20","153","153","p13"
"q21","4.4-4.6","4.4-4.6","p13"
"q22","True","True","p13"
"q23","70.5kg","70.5kg","p13"
"q24","197.1cm","197.1cm","p13"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p13"
"q26","197.1cm","175.3cm","p13"
"q27","True","True","p13"
"q28","False","False","p13"
"q29","False","False","p13"
"q30","$5.1","$5.1","p13"
"q31","June 2014","December 2014","p13"
"q32","$4.6 - $6.0","$4.6 - $6.0","p13"
"q33","Falling","Falling","p13"
"q34","4200","4200","p13"
"q35","1 to 2","1 to 1","p13"
"q36","2012","2012","p13"
"q37","Rising","Rising","p13"
"q38","True","False","p13"
"q39","False","False","p13"
"q40","330km","530km","p13"
"q41","New York City","New York City","p13"
"q42","150 - 600 km","180 - 560 km","p13"
"q43","New York City","New York City","p13"
"q44","False","False","p13"
"q45","False","False","p13"
"q46","False","False","p13"
"q47","2.3 - 3.4%","3.4 - 4.6%","p13"
"q48","New Mexico (NM)","New Mexico (NM)","p13"
"q49","True","True","p13"
"q50","Google","Google","p13"
"q51","False","False","p13"
"q52","False","False","p13"
"q0","$39.72","$50.24","p54"
"q1","December","December","p54"
"q2","$48.36 - $60.95","$37.04 - $60.95","p54"
"q3","Falling","Falling","p54"
"q4","$17","$15","p54"
"q5","15 Mbps","15 Mbps","p54"
"q6","South Korea","South Korea","p54"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p54"
"q8","7 Countries","7 Countries","p54"
"q9","$35.4","$12","p54"
"q10","4 to 10","4 to 10","p54"
"q11","New York City","Washington D.C.","p54"
"q12","False","True","p54"
"q13","True","False","p54"
"q14","38%","38%","p54"
"q15","College Graduate","College Graduate","p54"
"q16","True","False","p54"
"q17","33%","25%","p54"
"q18","Lenovo","Lenovo","p54"
"q19","True","True","p54"
"q20","153","153","p54"
"q21","4.4-4.6","4.4-4.6","p54"
"q22","False","True","p54"
"q23","53.9kg","70.5kg","p54"
"q24","175.3cm","197.1cm","p54"
"q25","40 - 130kg","53.9 - 123.6kg","p54"
"q26","197.1cm","175.3cm","p54"
"q27","True","True","p54"
"q28","True","False","p54"
"q29","False","False","p54"
"q30","$5.2","$5.1","p54"
"q31","April 2013","December 2014","p54"
"q32","$4.6 - $6.0","$4.6 - $6.0","p54"
"q33","Rising","Falling","p54"
"q34","1500","4200","p54"
"q35","1 to 3","1 to 1","p54"
"q36","2012","2012","p54"
"q37","Staying","Rising","p54"
"q38","False","False","p54"
"q39","False","False","p54"
"q40","400km","530km","p54"
"q41","Shanghai","New York City","p54"
"q42","240 - 380 km","180 - 560 km","p54"
"q43","New York City","New York City","p54"
"q44","True","False","p54"
"q45","True","False","p54"
"q46","False","False","p54"
"q47","3.4 - 4.6%","3.4 - 4.6%","p54"
"q48","New Mexico (NM)","New Mexico (NM)","p54"
"q49","True","True","p54"
"q50","Facebook","Google","p54"
"q51","True","False","p54"
"q52","False","False","p54"
"q0","$50.24","$50.24","p73"
"q1","December","December","p73"
"q2","$48.36 - $60.95","$37.04 - $60.95","p73"
"q3","Falling","Falling","p73"
"q4","$15","$15","p73"
"q5","15 Mbps","15 Mbps","p73"
"q6","South Korea","South Korea","p73"
"q7","0 - 22 Mbps","2 - 20.5 Mbps","p73"
"q8","7 Countries","7 Countries","p73"
"q9","$35.4","$12","p73"
"q10","4 to 10","4 to 10","p73"
"q11","Washington D.C.","Washington D.C.","p73"
"q12","True","True","p73"
"q13","False","False","p73"
"q14","53%","38%","p73"
"q15","College Graduate","College Graduate","p73"
"q16","False","False","p73"
"q17","33%","25%","p73"
"q18","Lenovo","Lenovo","p73"
"q19","True","True","p73"
"q20","153","153","p73"
"q21","4.4-4.6","4.4-4.6","p73"
"q22","True","True","p73"
"q23","70.5kg","70.5kg","p73"
"q24","192cm","197.1cm","p73"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p73"
"q26","197.1cm","175.3cm","p73"
"q27","True","True","p73"
"q28","False","False","p73"
"q29","False","False","p73"
"q30","$5.1","$5.1","p73"
"q31","December 2014","December 2014","p73"
"q32","$4.6 - $6.1","$4.6 - $6.0","p73"
"q33","Falling","Falling","p73"
"q34","8000","4200","p73"
"q35","1 to 1","1 to 1","p73"
"q36","2012","2012","p73"
"q37","Rising","Rising","p73"
"q38","False","False","p73"
"q39","True","False","p73"
"q40","530km","530km","p73"
"q41","New York City","New York City","p73"
"q42","180 - 560 km","180 - 560 km","p73"
"q43","New York City","New York City","p73"
"q44","False","False","p73"
"q45","True","False","p73"
"q46","False","False","p73"
"q47","2.3 - 3.4%","3.4 - 4.6%","p73"
"q48","New Mexico (NM)","New Mexico (NM)","p73"
"q49","True","True","p73"
"q50","Google","Google","p73"
"q51","True","False","p73"
"q52","False","False","p73"
"q0","$50.24","$50.24","p5"
"q1","December","December","p5"
"q2","$37.04 - $60.95","$37.04 - $60.95","p5"
"q3","Falling","Falling","p5"
"q4","$15","$15","p5"
"q5","15 Mbps","15 Mbps","p5"
"q6","South Korea","South Korea","p5"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p5"
"q8"," 6 Countries","7 Countries","p5"
"q9","$23.4","$12","p5"
"q10","4 to 10","4 to 10","p5"
"q11","Las Vegas","Washington D.C.","p5"
"q12","False","True","p5"
"q13","True","False","p5"
"q14","62%","38%","p5"
"q15","College Graduate","College Graduate","p5"
"q16","False","False","p5"
"q17","33%","25%","p5"
"q18","Lenovo","Lenovo","p5"
"q19","True","True","p5"
"q20","153","153","p5"
"q21","4.4-4.6","4.4-4.6","p5"
"q22","True","True","p5"
"q23","70.5kg","70.5kg","p5"
"q24","197.1cm","197.1cm","p5"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p5"
"q26","175.3cm","175.3cm","p5"
"q27","True","True","p5"
"q28","False","False","p5"
"q29","False","False","p5"
"q30","$5.1","$5.1","p5"
"q31","December 2014","December 2014","p5"
"q32","$4.6 - $5.9","$4.6 - $6.0","p5"
"q33","Falling","Falling","p5"
"q34","8000","4200","p5"
"q35","1 to 2","1 to 1","p5"
"q36","2012","2012","p5"
"q37","Rising","Rising","p5"
"q38","True","False","p5"
"q39","True","False","p5"
"q40","530km","530km","p5"
"q41","New York City","New York City","p5"
"q42","180 - 560 km","180 - 560 km","p5"
"q43","New York City","New York City","p5"
"q44","False","False","p5"
"q45","True","False","p5"
"q46","False","False","p5"
"q47","2.3 - 3.4%","3.4 - 4.6%","p5"
"q48","New Mexico (NM)","New Mexico (NM)","p5"
"q49","True","True","p5"
"q50","Google","Google","p5"
"q51","False","False","p5"
"q52","False","False","p5"
"q0","$50.24","$50.24","p39"
"q1","December","December","p39"
"q2","$37.04 - $60.95","$37.04 - $60.95","p39"
"q3","Falling","Falling","p39"
"q4","$15","$15","p39"
"q5","15 Mbps","15 Mbps","p39"
"q6","South Korea","South Korea","p39"
"q7","3.4 - 7.8 Mbps","2 - 20.5 Mbps","p39"
"q8"," 6 Countries","7 Countries","p39"
"q9","$35.4","$12","p39"
"q10","4 to 10","4 to 10","p39"
"q11","Las Vegas","Washington D.C.","p39"
"q12","False","True","p39"
"q13","False","False","p39"
"q14","62%","38%","p39"
"q15","College Graduate","College Graduate","p39"
"q16","False","False","p39"
"q17","25%","25%","p39"
"q18","Lenovo","Lenovo","p39"
"q19","True","True","p39"
"q20","153","153","p39"
"q21","4.4-4.6","4.4-4.6","p39"
"q22","False","True","p39"
"q23","70.5kg","70.5kg","p39"
"q24","200cm","197.1cm","p39"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p39"
"q26","197.1cm","175.3cm","p39"
"q27","True","True","p39"
"q28","False","False","p39"
"q29","False","False","p39"
"q30","$5.1","$5.1","p39"
"q31","December 2014","December 2014","p39"
"q32","$4.6 - $6.0","$4.6 - $6.0","p39"
"q33","Falling","Falling","p39"
"q34","8000","4200","p39"
"q35","1 to 2","1 to 1","p39"
"q36","2012","2012","p39"
"q37","Rising","Rising","p39"
"q38","False","False","p39"
"q39","True","False","p39"
"q40","560km","530km","p39"
"q41","New York City","New York City","p39"
"q42","150 - 600 km","180 - 560 km","p39"
"q43","New York City","New York City","p39"
"q44","False","False","p39"
"q45","True","False","p39"
"q46","True","False","p39"
"q47","3.4 - 4.6%","3.4 - 4.6%","p39"
"q48","New Mexico (NM)","New Mexico (NM)","p39"
"q49","True","True","p39"
"q50","Google","Google","p39"
"q51","False","False","p39"
"q52","False","False","p39"
"q0","$50.24","$50.24","p74"
"q1","December","December","p74"
"q2","$37.04 - $60.95","$37.04 - $60.95","p74"
"q3","Falling","Falling","p74"
"q4","$15","$15","p74"
"q5","15 Mbps","15 Mbps","p74"
"q6","South Korea","South Korea","p74"
"q7","3 - 20 Mbps","2 - 20.5 Mbps","p74"
"q8","7 Countries","7 Countries","p74"
"q9","$12","$12","p74"
"q10","4 to 10","4 to 10","p74"
"q11","Washington D.C.","Washington D.C.","p74"
"q12","True","True","p74"
"q13","False","False","p74"
"q14","38%","38%","p74"
"q15","College Graduate","College Graduate","p74"
"q16","False","False","p74"
"q17","25%","25%","p74"
"q18","Lenovo","Lenovo","p74"
"q19","True","True","p74"
"q20","153","153","p74"
"q21","4.4-4.6","4.4-4.6","p74"
"q22","True","True","p74"
"q23","70.5kg","70.5kg","p74"
"q24","197.1cm","197.1cm","p74"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p74"
"q26","197.1cm","175.3cm","p74"
"q27","True","True","p74"
"q28","False","False","p74"
"q29","False","False","p74"
"q30","$5.1","$5.1","p74"
"q31","December 2014","December 2014","p74"
"q32","$4.6 - $6.0","$4.6 - $6.0","p74"
"q33","Falling","Falling","p74"
"q34","8000","4200","p74"
"q35","1 to 2","1 to 1","p74"
"q36","2012","2012","p74"
"q37","Rising","Rising","p74"
"q38","True","False","p74"
"q39","True","False","p74"
"q40","530km","530km","p74"
"q41","New York City","New York City","p74"
"q42","180 - 560 km","180 - 560 km","p74"
"q43","New York City","New York City","p74"
"q44","False","False","p74"
"q45","True","False","p74"
"q46","False","False","p74"
"q47","2.3 - 3.4%","3.4 - 4.6%","p74"
"q48","New Mexico (NM)","New Mexico (NM)","p74"
"q49","True","True","p74"
"q50","Google","Google","p74"
"q51","False","False","p74"
"q52","False","False","p74"
"q0","$50.24","$50.24","p47"
"q1","December","December","p47"
"q2","$37.04 - $60.95","$37.04 - $60.95","p47"
"q3","Falling","Falling","p47"
"q4","$15","$15","p47"
"q5","15 Mbps","15 Mbps","p47"
"q6","South Korea","South Korea","p47"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p47"
"q8","8 Countries","7 Countries","p47"
"q9","$12","$12","p47"
"q10","4 to 10","4 to 10","p47"
"q11","Washington D.C.","Washington D.C.","p47"
"q12","True","True","p47"
"q13","True","False","p47"
"q14","38%","38%","p47"
"q15","College Graduate","College Graduate","p47"
"q16","True","False","p47"
"q17","25%","25%","p47"
"q18","Lenovo","Lenovo","p47"
"q19","True","True","p47"
"q20","153","153","p47"
"q21","4.4-4.6","4.4-4.6","p47"
"q22","True","True","p47"
"q23","70.5kg","70.5kg","p47"
"q24","197.1cm","197.1cm","p47"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p47"
"q26","175.3cm","175.3cm","p47"
"q27","True","True","p47"
"q28","True","False","p47"
"q29","True","False","p47"
"q30","$5.1","$5.1","p47"
"q31","December 2014","December 2014","p47"
"q32","$4.6 - $6.0","$4.6 - $6.0","p47"
"q33","Falling","Falling","p47"
"q34","8000","4200","p47"
"q35","1 to 1","1 to 1","p47"
"q36","2012","2012","p47"
"q37","Rising","Rising","p47"
"q38","True","False","p47"
"q39","True","False","p47"
"q40","530km","530km","p47"
"q41","New York City","New York City","p47"
"q42","180 - 560 km","180 - 560 km","p47"
"q43","New York City","New York City","p47"
"q44","False","False","p47"
"q45","True","False","p47"
"q46","False","False","p47"
"q47","2.3 - 3.4%","3.4 - 4.6%","p47"
"q48","New Mexico (NM)","New Mexico (NM)","p47"
"q49","True","True","p47"
"q50","Google","Google","p47"
"q51","False","False","p47"
"q52","False","False","p47"
"q0","$50.24","$50.24","p46"
"q1","December","December","p46"
"q2","$37.04 - $60.95","$37.04 - $60.95","p46"
"q3","Falling","Falling","p46"
"q4","$15","$15","p46"
"q5","14 Mbps","15 Mbps","p46"
"q6","South Korea","South Korea","p46"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p46"
"q8","7 Countries","7 Countries","p46"
"q9","$12","$12","p46"
"q10","4 to 10","4 to 10","p46"
"q11","Washington D.C.","Washington D.C.","p46"
"q12","True","True","p46"
"q13","False","False","p46"
"q14","53%","38%","p46"
"q15","High School Graduate or Less","College Graduate","p46"
"q16","False","False","p46"
"q17","25%","25%","p46"
"q18","Lenovo","Lenovo","p46"
"q19","True","True","p46"
"q20","153","153","p46"
"q21","4.4-4.6","4.4-4.6","p46"
"q22","True","True","p46"
"q23","70.5kg","70.5kg","p46"
"q24","197.1cm","197.1cm","p46"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p46"
"q26","175.3cm","175.3cm","p46"
"q27","True","True","p46"
"q28","False","False","p46"
"q29","False","False","p46"
"q30","$5.1","$5.1","p46"
"q31","December 2014","December 2014","p46"
"q32","$4.6 - $6.0","$4.6 - $6.0","p46"
"q33","Falling","Falling","p46"
"q34","8000","4200","p46"
"q35","1 to 1","1 to 1","p46"
"q36","2012","2012","p46"
"q37","Rising","Rising","p46"
"q38","True","False","p46"
"q39","False","False","p46"
"q40","530km","530km","p46"
"q41","Beijing","New York City","p46"
"q42","180 - 560 km","180 - 560 km","p46"
"q43","New York City","New York City","p46"
"q44","False","False","p46"
"q45","True","False","p46"
"q46","False","False","p46"
"q47","2.3 - 3.4%","3.4 - 4.6%","p46"
"q48","New Mexico (NM)","New Mexico (NM)","p46"
"q49","True","True","p46"
"q50","Google","Google","p46"
"q51","False","False","p46"
"q52","False","False","p46"
"q0","$50.24","$50.24","p86"
"q1","December","December","p86"
"q2","$37.04 - $60.95","$37.04 - $60.95","p86"
"q3","Falling","Falling","p86"
"q4","$15","$15","p86"
"q5","15 Mbps","15 Mbps","p86"
"q6","South Korea","South Korea","p86"
"q7","3 - 20 Mbps","2 - 20.5 Mbps","p86"
"q8","7 Countries","7 Countries","p86"
"q9","$23.4","$12","p86"
"q10","4 to 10","4 to 10","p86"
"q11","Washington D.C.","Washington D.C.","p86"
"q12","False","True","p86"
"q13","True","False","p86"
"q14","62%","38%","p86"
"q15","College Graduate","College Graduate","p86"
"q16","True","False","p86"
"q17","33%","25%","p86"
"q18","Lenovo","Lenovo","p86"
"q19","True","True","p86"
"q20","153","153","p86"
"q21","4.4-4.6","4.4-4.6","p86"
"q22","True","True","p86"
"q23","70.5kg","70.5kg","p86"
"q24","197.1cm","197.1cm","p86"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p86"
"q26","175.3cm","175.3cm","p86"
"q27","True","True","p86"
"q28","False","False","p86"
"q29","False","False","p86"
"q30","$5.1","$5.1","p86"
"q31","December 2014","December 2014","p86"
"q32","$4.6 - $5.9","$4.6 - $6.0","p86"
"q33","Falling","Falling","p86"
"q34","8000","4200","p86"
"q35","1 to 2","1 to 1","p86"
"q36","2012","2012","p86"
"q37","Rising","Rising","p86"
"q38","True","False","p86"
"q39","True","False","p86"
"q40","560km","530km","p86"
"q41","New York City","New York City","p86"
"q42","150 - 600 km","180 - 560 km","p86"
"q43","New York City","New York City","p86"
"q44","False","False","p86"
"q45","False","False","p86"
"q46","False","False","p86"
"q47","2.3 - 3.4%","3.4 - 4.6%","p86"
"q48","New Mexico (NM)","New Mexico (NM)","p86"
"q49","True","True","p86"
"q50","Google","Google","p86"
"q51","False","False","p86"
"q52","False","False","p86"
"q0","$50.24","$50.24","p81"
"q1","December","December","p81"
"q2","$37.04 - $60.95","$37.04 - $60.95","p81"
"q3","Falling","Falling","p81"
"q4","$15","$15","p81"
"q5","15 Mbps","15 Mbps","p81"
"q6","South Korea","South Korea","p81"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p81"
"q8"," 6 Countries","7 Countries","p81"
"q9","$12","$12","p81"
"q10","4 to 10","4 to 10","p81"
"q11","Washington D.C.","Washington D.C.","p81"
"q12","True","True","p81"
"q13","False","False","p81"
"q14","38%","38%","p81"
"q15","College Graduate","College Graduate","p81"
"q16","False","False","p81"
"q17","25%","25%","p81"
"q18","Lenovo","Lenovo","p81"
"q19","True","True","p81"
"q20","153","153","p81"
"q21","4.4-4.6","4.4-4.6","p81"
"q22","False","True","p81"
"q23","70.5kg","70.5kg","p81"
"q24","197.1cm","197.1cm","p81"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p81"
"q26","197.1cm","175.3cm","p81"
"q27","True","True","p81"
"q28","False","False","p81"
"q29","False","False","p81"
"q30","$5.1","$5.1","p81"
"q31","June 2014","December 2014","p81"
"q32","$4.6 - $6.0","$4.6 - $6.0","p81"
"q33","Falling","Falling","p81"
"q34","4200","4200","p81"
"q35","1 to 1","1 to 1","p81"
"q36","2012","2012","p81"
"q37","Staying","Rising","p81"
"q38","False","False","p81"
"q39","False","False","p81"
"q40","330km","530km","p81"
"q41","New York City","New York City","p81"
"q42","150 - 600 km","180 - 560 km","p81"
"q43","London","New York City","p81"
"q44","True","False","p81"
"q45","True","False","p81"
"q46","False","False","p81"
"q47","3.4 - 4.6%","3.4 - 4.6%","p81"
"q48","New Mexico (NM)","New Mexico (NM)","p81"
"q49","True","True","p81"
"q50","Google","Google","p81"
"q51","False","False","p81"
"q52","False","False","p81"
"q0","$50.24","$50.24","p19"
"q1","December","December","p19"
"q2","$37.04 - $60.95","$37.04 - $60.95","p19"
"q3","Falling","Falling","p19"
"q4","$15","$15","p19"
"q5","15 Mbps","15 Mbps","p19"
"q6","South Korea","South Korea","p19"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p19"
"q8","7 Countries","7 Countries","p19"
"q9","$35.4","$12","p19"
"q10","4 to 10","4 to 10","p19"
"q11","Washington D.C.","Washington D.C.","p19"
"q12","True","True","p19"
"q13","False","False","p19"
"q14","62%","38%","p19"
"q15","College Graduate","College Graduate","p19"
"q16","False","False","p19"
"q17","25%","25%","p19"
"q18","Lenovo","Lenovo","p19"
"q19","True","True","p19"
"q20","153","153","p19"
"q21","4.4-4.6","4.4-4.6","p19"
"q22","True","True","p19"
"q23","70.5kg","70.5kg","p19"
"q24","175.3cm","197.1cm","p19"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p19"
"q26","197.1cm","175.3cm","p19"
"q27","True","True","p19"
"q28","False","False","p19"
"q29","False","False","p19"
"q30","$5.1","$5.1","p19"
"q31","June 2014","December 2014","p19"
"q32","$4.6 - $6.0","$4.6 - $6.0","p19"
"q33","Falling","Falling","p19"
"q34","4200","4200","p19"
"q35","1 to 1","1 to 1","p19"
"q36","2012","2012","p19"
"q37","Rising","Rising","p19"
"q38","True","False","p19"
"q39","False","False","p19"
"q40","560km","530km","p19"
"q41","New York City","New York City","p19"
"q42","150 - 600 km","180 - 560 km","p19"
"q43","London","New York City","p19"
"q44","False","False","p19"
"q45","True","False","p19"
"q46","False","False","p19"
"q47","3.4 - 4.6%","3.4 - 4.6%","p19"
"q48","New Mexico (NM)","New Mexico (NM)","p19"
"q49","True","True","p19"
"q50","Google","Google","p19"
"q51","False","False","p19"
"q52","False","False","p19"
"q0","$50.24","$50.24","p33"
"q1","December","December","p33"
"q2","$37.04 - $60.95","$37.04 - $60.95","p33"
"q3","Falling","Falling","p33"
"q4","$15","$15","p33"
"q5","15 Mbps","15 Mbps","p33"
"q6","South Korea","South Korea","p33"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p33"
"q8","5 Countries","7 Countries","p33"
"q9","$35.4","$12","p33"
"q10","4 to 10","4 to 10","p33"
"q11","Las Vegas","Washington D.C.","p33"
"q12","False","True","p33"
"q13","False","False","p33"
"q14","62%","38%","p33"
"q15","College Graduate","College Graduate","p33"
"q16","False","False","p33"
"q17","25%","25%","p33"
"q18","Lenovo","Lenovo","p33"
"q19","True","True","p33"
"q20","153","153","p33"
"q21","4.4-4.6","4.4-4.6","p33"
"q22","True","True","p33"
"q23","70.5kg","70.5kg","p33"
"q24","197.1cm","197.1cm","p33"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p33"
"q26","197.1cm","175.3cm","p33"
"q27","True","True","p33"
"q28","True","False","p33"
"q29","False","False","p33"
"q30","$5.1","$5.1","p33"
"q31","June 2014","December 2014","p33"
"q32","$4.6 - $6.0","$4.6 - $6.0","p33"
"q33","Falling","Falling","p33"
"q34","8000","4200","p33"
"q35","1 to 2","1 to 1","p33"
"q36","2012","2012","p33"
"q37","Rising","Rising","p33"
"q38","True","False","p33"
"q39","True","False","p33"
"q40","560km","530km","p33"
"q41","New York City","New York City","p33"
"q42","180 - 560 km","180 - 560 km","p33"
"q43","New York City","New York City","p33"
"q44","False","False","p33"
"q45","True","False","p33"
"q46","False","False","p33"
"q47","3.4 - 4.6%","3.4 - 4.6%","p33"
"q48","New Mexico (NM)","New Mexico (NM)","p33"
"q49","True","True","p33"
"q50","Google","Google","p33"
"q51","False","False","p33"
"q52","False","False","p33"
"q0","$50.24","$50.24","p59"
"q1","December","December","p59"
"q2","$37.04 - $60.95","$37.04 - $60.95","p59"
"q3","Falling","Falling","p59"
"q4","$15","$15","p59"
"q5","15 Mbps","15 Mbps","p59"
"q6","South Korea","South Korea","p59"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p59"
"q8","7 Countries","7 Countries","p59"
"q9","$12","$12","p59"
"q10","4 to 10","4 to 10","p59"
"q11","Washington D.C.","Washington D.C.","p59"
"q12","True","True","p59"
"q13","True","False","p59"
"q14","38%","38%","p59"
"q15","College Graduate","College Graduate","p59"
"q16","False","False","p59"
"q17","25%","25%","p59"
"q18","Lenovo","Lenovo","p59"
"q19","True","True","p59"
"q20","153","153","p59"
"q21","4.4-4.6","4.4-4.6","p59"
"q22","True","True","p59"
"q23","70.5kg","70.5kg","p59"
"q24","197.1cm","197.1cm","p59"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p59"
"q26","175.3cm","175.3cm","p59"
"q27","True","True","p59"
"q28","False","False","p59"
"q29","False","False","p59"
"q30","$5.1","$5.1","p59"
"q31","December 2014","December 2014","p59"
"q32","$4.6 - $6.0","$4.6 - $6.0","p59"
"q33","Falling","Falling","p59"
"q34","8000","4200","p59"
"q35","1 to 1","1 to 1","p59"
"q36","2012","2012","p59"
"q37","Rising","Rising","p59"
"q38","True","False","p59"
"q39","True","False","p59"
"q40","530km","530km","p59"
"q41","New York City","New York City","p59"
